([(54.01853552144699, -83.16784346688375), (53.100805777881746, -83.10369520598574), (52.09277382766792, -83.02498205784384), (0, 0), (53.96026110262822, -83.12002806638945), (51.238787843580994, -82.88844599707456), (43.790302051352974, -82.39129696982533)], (45.266087295549816, -6.38217037119725), (53.01591963550646, -82.9840137055784), '2020-05-20 01:02:05')
([(54.02194735865839, -83.16016237830215), (52.91430938271191, -83.09735018086833), (51.86562978044157, -83.01954343536211), (0, 0), (54.06273481959857, -83.11207792236289), (51.03321089208225, -82.88316098163556), (43.782101922652174, -82.36669448350943)], (45.30817960458208, -6.3185736176832), (53.01723156801733, -82.97646589148113), '2020-05-20 01:02:06')
([(54.09113479511093, -83.15267852560727), (52.77235710963743, -83.09073639434943), (51.84717872356615, -83.01282139698971), (0, 0), (53.98774271236716, -83.10518092102107), (51.15476027978247, -82.87503817289762), (43.87118940674652, -82.37108264483828)], (45.350158191648816, -6.259685087306434), (53.017863656553885, -82.97336116110884), '2020-05-20 01:02:08')
([(54.06825471523029, -83.14508575387633), (53.122225685324246, -83.08180632891366), (51.958092025848806, -83.00464067740016), (0, 0), (54.29753782617247, -83.09654838263523), (51.00200095161668, -82.86992267652218), (43.670623071754385, -82.37213479868112)], (45.39217222368088, -6.195890099636911), (53.01917849831419, -82.96580799893532), '2020-05-20 01:02:09')
([(54.088793127996404, -83.13777932058973), (53.018778285204846, -83.0751262941205), (51.76969802779011, -82.99832023725587), (0, 0), (54.01227694884021, -83.08948541449557), (50.85274707963156, -82.86349858154034), (43.98689565637767, -82.36102589936976)], (45.43414656512899, -6.1319951474901355), (53.02049479578455, -82.95825218312261), '2020-05-20 01:02:10')
([(53.94728884878176, -83.13092720227151), (53.05220754136615, -83.06684439605782), (51.8279916834604, -82.99032080934784), (0, 0), (53.93091160783174, -83.0827582870404), (51.190142637286634, -82.85311677892481), (43.693405080972894, -82.36066450688797)], (45.476081098086226, -6.0680000291275356), (53.021812549036476, -82.95069371171343), '2020-05-20 01:02:11')
([(53.985383504543606, -83.12267493431042), (53.14096848921984, -83.05838030272838), (52.033332776785706, -82.98091128069677), (0, 0), (54.047298975135696, -83.07460786428057), (51.21303544139161, -82.84329876289226), (43.888484744380264, -82.34663137155185)], (45.51804694488439, -5.999092399249367), (53.023813065757444, -82.93868703590029), '2020-05-20 01:02:11')
([(53.90297361065394, -83.1158191837468), (53.05814965575008, -83.05134765775676), (52.16911334586296, -82.97203993195102), (0, 0), (54.005355469955546, -83.06666225126978), (50.93732968099891, -82.83957722120299), (44.05154211754044, -82.33556457763619)], (45.559900746475506, -5.934895253469691), (53.02513373283493, -82.93112329402332), '2020-05-20 01:02:12')
([(54.05834909771791, -83.10737122503355), (52.74486953063066, -83.04541318403064), (51.97157580656837, -82.96648190269892), (0, 0), (53.974667591778385, -83.0590919362512), (51.33157597052436, -82.82725786534573), (44.0279175770552, -82.32668905242069)], (45.60171438256901, -5.8705973364929225), (53.02645585591212, -82.9235568906394), '2020-05-20 01:02:13')
([(53.89496452473414, -83.10097727372708), (53.07907756142895, -83.0367984384613), (51.91422879102768, -82.96002589347292), (0, 0), (54.27437878324554, -83.05057449059228), (51.31895413440143, -82.82149614587854), (43.918925032840185, -82.33144596359892)], (45.64341877510999, -5.811013860290107), (53.02709812123131, -82.92043323071206), '2020-05-20 01:02:15')
([(53.80159701838333, -83.09328846086997), (52.74978032397691, -83.03080185697998), (51.97320437532564, -82.95157131256003), (0, 0), (54.09260807288872, -83.04419773250486), (51.22626667519269, -82.81502162320024), (43.746147557649955, -82.33004753012382)], (45.68515248538068, -5.746514886249116), (53.02842315439713, -82.9128614517943), '2020-05-20 01:02:16')
([(53.833340043656726, -83.08574622412276), (52.859420055338106, -83.02286789829319), (52.011000814958585, -82.9436870061586), (0, 0), (53.96865373220119, -83.03648459147453), (50.95753981167571, -82.81050648739563), (43.76672323774332, -82.32681325152777)], (45.7268456727712, -5.681914536485227), (53.029749643737844, -82.90528700545893), '2020-05-20 01:02:17')
([(54.07497455603326, -83.07762400326448), (52.89223106739175, -83.01515274593919), (52.139244026853035, -82.93516691335579), (0, 0), (54.18779613981892, -83.02845151300916), (51.17834940491235, -82.8007794379128), (44.1004870486241, -82.31620145106716)], (45.7684982171052, -5.617212609556142), (53.03107758930549, -82.8977098897544), '2020-05-20 01:02:18')
([(54.089594132136945, -83.06992151454993), (52.90764191613711, -83.0075372027037), (52.065626761205706, -82.92806362871778), (0, 0), (54.27147788170863, -83.01955579728677), (51.27839921129053, -82.79177580442463), (44.11888188473764, -82.30385281850867)], (45.81017589637517, -5.547589130544028), (53.03308831346907, -82.8856848821802), '2020-05-20 01:02:18')
([(54.00810659332335, -83.06256569139356), (53.05203291913319, -82.99930893579707), (51.85594268384106, -82.92227492068058), (0, 0), (54.173277785222375, -83.01166795117805), (51.17258540876818, -82.78533836124281), (43.88525354000229, -82.29858573749166)], (45.85174602437146, -5.482682355346815), (53.03441917382549, -82.87810246839662), '2020-05-20 01:02:19')
([(53.96996788997455, -83.05531771007153), (52.87466460261657, -82.99259985542918), (52.075438897353656, -82.9128638521358), (0, 0), (53.989574755743, -83.00563870069821), (51.28051885717963, -82.77675153690782), (44.09576127800935, -82.28965070450869)], (45.893275145431055, -5.417673399159105), (53.03575149059827, -82.87051737928223), '2020-05-20 01:02:20')
([(53.739133102645184, -83.04760083001896), (53.1346020715206, -82.98320901889018), (52.12008523368815, -82.90529267921832), (0, 0), (53.90116349506163, -82.99758146300108), (51.15066532242956, -82.7713921422705), (44.19354544383794, -82.28475054071754)], (45.93476313806335, -5.352562060847807), (53.037085263833795, -82.86292961289935), '2020-05-20 01:02:21')
([(54.108993724702195, -83.0400603479618), (52.99966965342472, -82.97720072843757), (52.078976541362316, -82.89835940822955), (0, 0), (54.21595769895433, -82.9896937307504), (51.11179329959475, -82.7647738439185), (43.90752399953339, -82.2818936710053)], (45.97614706283394, -5.292172272431548), (53.03773916255901, -82.85978420143768), '2020-05-20 01:02:23')
([(53.81946499239407, -83.03296661260171), (52.76946782881144, -82.97090032182024), (51.74775628791092, -82.89385860307615), (0, 0), (53.92694143180527, -82.98268178173782), (50.84319740703665, -82.76002169707037), (43.95421579613606, -82.27952597529506)], (46.017553206209925, -5.226856656517946), (53.039077095133536, -82.85219107720293), '2020-05-20 01:02:24')
([(53.94692128645196, -83.02597630058865), (53.01851639698017, -82.96253155519676), (52.183633604953975, -82.88258061675252), (0, 0), (54.184155504694026, -82.97421002297594), (51.31627614384147, -82.7460755414564), (43.902789864302115, -82.27256819502993)], (46.05891785590428, -5.161438055522791), (53.04041524094843, -82.84459522052256), '2020-05-20 01:02:25')
([(54.003686668112174, -83.01728606779581), (53.12991560034779, -82.9533337235748), (51.90897645078749, -82.87734360907086), (0, 0), (54.11033617138782, -82.96610828155922), (51.02198880985293, -82.74298461753199), (44.010345322905295, -82.27107792395189)], (46.10030138231527, -5.091088866736846), (53.042436181415916, -82.83255178410435), '2020-05-20 01:02:25')
([(54.09637303905608, -83.00975798700244), (53.13797706296433, -82.94603750698633), (51.95573235849341, -82.86919374203657), (0, 0), (53.99348289148302, -82.95906956396584), (51.18503950775392, -82.73314028368289), (44.0034542434363, -82.25874492101052)], (46.141581898468274, -5.025462603862796), (53.043777242878335, -82.8249506016116), '2020-05-20 01:02:26')
([(53.864826894611284, -83.00314985625101), (53.16410527464828, -82.93782249142687), (51.951661941813704, -82.86176787793917), (0, 0), (53.945476030748935, -82.95112291181047), (50.98933872809387, -82.72842121599952), (43.895085728630605, -82.25379865405809)], (46.18282055016967, -4.95973275393606), (53.04511976111778, -82.81734672995444), '2020-05-20 01:02:27')
([(54.103784695717515, -82.99441666884606), (52.997667591661035, -82.93216795745701), (52.16514222894198, -82.85182981486254), (0, 0), (54.3179288346907, -82.9421020005263), (50.99975378006307, -82.72076457072343), (44.14953290434919, -82.24825006146195)], (46.224017213584155, -4.893899116479501), (53.04646373617413, -82.80974016712868), '2020-05-20 01:02:28')
([(54.047691025012874, -82.98748589899509), (53.18027350198192, -82.92352076943004), (52.18617341267302, -82.84443862030206), (0, 0), (54.29227342112975, -82.93515085142063), (51.09963744418217, -82.71275653264823), (44.00693735647277, -82.24216993271874)], (46.26511438876229, -4.832793249991324), (53.04712782097112, -82.80657561958586), '2020-05-20 01:02:30')
([(53.9089967278362, -82.98072619477517), (52.90982349240567, -82.91729596143412), (51.91950921398986, -82.83969959077197), (0, 0), (54.3218428371496, -82.92670135068227), (50.903298073302395, -82.7080282514635), (44.16698959615425, -82.23363140799847)], (46.30622748544185, -4.7667525254104355), (53.04847470745832, -82.79896362196564), '2020-05-20 01:02:31')
([(54.07796050379888, -82.97218479567674), (53.01358179396017, -82.90907883074891), (52.17125941807047, -82.82966374331167), (0, 0), (54.15135271788096, -82.92015877496493), (50.896410374272925, -82.70027901656603), (44.09311101173243, -82.2262210103414)], (46.347298221646, -4.700607412530928), (53.04982305086448, -82.79134892724582), '2020-05-20 01:02:32')
([(54.03186797791537, -82.96498340032693), (52.796780076029535, -82.90274913282316), (52.12660931243656, -82.82251353056668), (0, 0), (54.10770698716413, -82.9129633063189), (51.31539696083153, -82.6874667524996), (44.23992990137152, -82.21924263449506)], (46.38832647226133, -4.6343577112704635), (53.051287436964735, -82.78373079326948), '2020-05-20 01:02:33')
([(53.97678480584698, -82.95738557915156), (52.90274369135388, -82.89489571264075), (52.11200302888721, -82.81522776160523), (0, 0), (54.281390108154895, -82.90374291257555), (51.24956830676475, -82.68026994123235), (44.03224688097454, -82.2119837300192)], (46.429366349192065, -4.563167108482935), (53.05320546503874, -82.77166691612229), '2020-05-20 01:02:33')
([(53.98507807399946, -82.94922136635456), (52.95707145237234, -82.8870313665675), (52.09318363194807, -82.808034608474), (0, 0), (54.03656494795757, -82.8976847760459), (51.01498119598381, -82.6762064800662), (44.02066645444238, -82.21264233539429)], (46.47030846389348, -4.4967065430083295), (53.05455818176704, -82.76404416462653), '2020-05-20 01:02:34')
([(53.974124243134725, -82.94223970759526), (52.8301906089182, -82.87947502846639), (51.96202316892231, -82.80157613859829), (0, 0), (54.250357217183456, -82.8886735464891), (51.14674727542125, -82.66674976368958), (44.245316246992566, -82.2024439043578)], (46.51120771423432, -4.430140790215943), (53.05591235555778, -82.75641870803629), '2020-05-20 01:02:35')
([(54.09978230185575, -82.93475046928155), (53.26689865924709, -82.86943326820399), (51.76248703479362, -82.79523422238952), (0, 0), (54.0384578054615, -82.88235254602736), (50.91392778076879, -82.66194657675511), (44.16576700719162, -82.19351970769046)], (46.552063973662726, -4.363469650803392), (53.057267986437914, -82.74879054435057), '2020-05-20 01:02:36')
([(53.934198459508345, -82.92756569424579), (53.208902000968145, -82.86262681475122), (52.17492855290691, -82.78449180009491), (0, 0), (54.31177364035823, -82.87337334481126), (51.28413714317676, -82.65136986062424), (44.397065923610434, -82.18564201270608)], (46.592826037447864, -4.301533390215143), (53.0581728989259, -82.74560247640518), '2020-05-20 01:02:38')
([(53.7762503219127, -82.91987255184665), (53.09881543357513, -82.85608201921788), (52.14213141338263, -82.77695254618187), (0, 0), (54.302756087852025, -82.86553850758716), (50.9847566851527, -82.64758135390218), (44.22733668787663, -82.18320380790175)], (46.633596727468, -4.2346519672110485), (53.059531445396026, -82.73796883588393), '2020-05-20 01:02:39')
([(53.968593417977736, -82.91224858431653), (53.162362796484906, -82.84798359001039), (51.86731613639109, -82.77207114989695), (0, 0), (54.07536439351226, -82.85911003852362), (50.99488900925232, -82.63988517066858), (44.33715844092052, -82.17499820099886)], (46.67432404643527, -4.167664560097923), (53.06089144901156, -82.73033248230813), '2020-05-20 01:02:40')
([(54.17657804687566, -82.90313637636952), (52.95287674406423, -82.84142681597703), (51.954755812867006, -82.7639610616957), (0, 0), (53.970251677306585, -82.851668103442), (50.987516799202474, -82.63167903969462), (44.184267448730246, -82.17310888791476)], (46.71505656098755, -4.095727244328902), (53.06270508131527, -82.71825077892744), '2020-05-20 01:02:40')
([(54.10950258168492, -82.89598740318692), (53.19090915377244, -82.83218844054733), (52.228613047594855, -82.7534144344845), (0, 0), (53.96085104693099, -82.84381113670938), (51.310461415892334, -82.61953666911215), (44.36313476180355, -82.1611678806758)], (46.755695956869616, -4.028526186426078), (53.064067997991, -82.71060904987598), '2020-05-20 01:02:41')
([(53.79944555219535, -82.88923422237731), (53.23993087183365, -82.82407773582412), (52.118317883511175, -82.74677253682337), (0, 0), (54.15579634723825, -82.8348759257034), (50.99857886795651, -82.61553949477026), (44.09624381007771, -82.15764363520083)], (46.79629159585937, -3.961218549040004), (53.06543237188274, -82.70296460177254), '2020-05-20 01:02:42')
([(54.13247387256418, -82.88060671542537), (53.101834659168674, -82.81745862634864), (52.173515983158296, -82.73878373435743), (0, 0), (53.931487399490344, -82.82853190187316), (50.891688603037146, -82.609946763406), (44.39985338092863, -82.1476677392145)], (46.83684334911277, -3.8938041339649927), (53.0667982030069, -82.69531743258676), '2020-05-20 01:02:43')
([(54.23647439981741, -82.87318333632804), (52.92652910214895, -82.81119250169922), (52.15080884872801, -82.73121293988697), (0, 0), (54.11461720405684, -82.82027964352879), (50.86936962131254, -82.6029141691619), (44.38420874300447, -82.15052462631579)], (46.877305589597526, -3.8311308130974795), (53.06794254297771, -82.69210834435226), '2020-05-20 01:02:45')
([(53.916099474521864, -82.8669867393702), (53.153083776732096, -82.80258981335466), (52.02661916227393, -82.72572888975854), (0, 0), (54.34166087388185, -82.81031907199254), (51.2869410327539, -82.5903095886375), (44.23291515178732, -82.13981811144016)], (46.91776998598665, -3.7635033341638526), (53.06931129365898, -82.68445566011806), '2020-05-20 01:02:46')
([(53.86268988036345, -82.85957017547524), (53.00325375539683, -82.79640003285597), (52.069326360171765, -82.71786184893091), (0, 0), (54.06741129462729, -82.80544916275221), (50.95978175398253, -82.58724603447514), (44.322693085431226, -82.13640433251946)], (46.958190109435186, -3.6957684838748626), (53.070681501605165, -82.67680024879522), '2020-05-20 01:02:47')
([(54.158018994962084, -82.85081798713813), (53.069176661591506, -82.7881310085887), (51.80363063219086, -82.71192916896592), (0, 0), (53.95986569652005, -82.79735677191042), (51.19104219811208, -82.57724630565988), (44.42235360439265, -82.12604137061052)], (46.998565829708795, -3.627926064954662), (53.072053166826976, -82.66914210838047), '2020-05-20 01:02:48')
([(54.03506025528784, -82.84321542927583), (53.01052206421585, -82.78032345957482), (52.13650451026592, -82.7011656176931), (0, 0), (54.182585650161776, -82.78896214074365), (51.3123621352939, -82.56715187842136), (44.12006322688906, -82.12775704759939)], (47.03893929623783, -3.555123471369365), (53.07364921763743, -82.65704070022451), '2020-05-20 01:02:48')
([(54.162115343806384, -82.83485737609166), (53.08930531308842, -82.77214394591829), (52.1673854442165, -82.69350024489007), (0, 0), (54.303649533379904, -82.78016666027318), (51.09416607571199, -82.56263899590782), (44.42972003947703, -82.11754885433714)], (47.079225010457726, -3.48706424005208), (53.07502379242898, -82.64937716241656), '2020-05-20 01:02:49')
([(53.8119935299239, -82.82836259125295), (53.24997656017419, -82.76312432177605), (51.84984087056907, -82.68867273209501), (0, 0), (54.17031219031021, -82.77260505912464), (51.04775023326316, -82.55595922645844), (44.16320627831148, -82.1112857675519)], (47.11946592758366, -3.4188968497017913), (53.076399824521, -82.64171088947165), '2020-05-20 01:02:50')
([(53.83010141664267, -82.8213142691167), (53.19369116686998, -82.75685053686526), (52.21671725157296, -82.67753451892875), (0, 0), (53.945823387344454, -82.76685209438895), (51.024832354411465, -82.5494088248703), (44.2365464971006, -82.1017604407157)], (47.15962206368779, -3.3554767629601043), (53.0777836460238, -82.63848053911754), '2020-05-20 01:02:52')
([(54.0643072688788, -82.81318770104636), (52.915630045621135, -82.7506438397597), (52.01602925378501, -82.67235375103864), (0, 0), (54.055778036677424, -82.75855420245367), (51.29270229616443, -82.53852563853202), (44.25213932310679, -82.09917679846127)], (47.199773803492626, -3.2870935481592327), (53.07916260149607, -82.63080871282645), '2020-05-20 01:02:53')
([(54.19058189371011, -82.80479475271503), (52.92216311585736, -82.74319633425158), (52.12980998824258, -82.66366890178368), (0, 0), (54.15808755992936, -82.75053085158017), (51.11013876963468, -82.53320717425392), (44.510483546709594, -82.0861123541017)], (47.239880351877325, -3.2186015853861365), (53.080543014269075, -82.6231341453593), '2020-05-20 01:02:54')
([(54.08382481915816, -82.79798325805424), (52.955330641939995, -82.73536296704893), (51.955766055754744, -82.65808160587895), (0, 0), (54.046347431495555, -82.74316772079257), (51.081042870072174, -82.52592705788469), (44.45736756366603, -82.07801373516772)], (47.27994157629273, -3.150000678921929), (53.082039513103865, -82.61545598086853), '2020-05-20 01:02:55')
([(54.0308113793097, -82.79026723214179), (53.21953729050915, -82.72552689871581), (52.00262432526732, -82.64944160994898), (0, 0), (54.19968658617657, -82.73462663679061), (51.3764814074689, -82.51429060172742), (44.20593816064277, -82.08179242544492)], (47.31999394060701, -3.0764306465394373), (53.083531105044585, -82.60333670294469), '2020-05-20 01:02:55')
([(53.86020882073194, -82.78332741742268), (53.18397739019391, -82.71814576007567), (52.04206781331434, -82.64174357353346), (0, 0), (54.254903946005975, -82.72621360964966), (51.26216366843196, -82.50830151921754), (44.42743511130181, -82.06495735007742)], (47.359963300728396, -3.0076101859752056), (53.084915884751936, -82.59565396661807), '2020-05-20 01:02:56')
([(54.185485526519614, -82.77440753253751), (53.21502896299026, -82.71026656354199), (51.98110944257088, -82.63454147924196), (0, 0), (53.918742937153645, -82.72038282154398), (51.06115068832231, -82.50263511978599), (44.30957383244571, -82.06353264799725)], (47.39988693576566, -2.9386801968456), (53.08630212174763, -82.5879684810457), '2020-05-20 01:02:57')
([(54.19087597574337, -82.76714506985883), (53.23054167816531, -82.70222863895133), (52.07004110829742, -82.62604891475186), (0, 0), (54.23980321779822, -82.71022407171063), (51.04147596746032, -82.49567525545346), (44.475344730981114, -82.0583666299426)], (47.439764711815705, -2.869640484502498), (53.08780445232755, -82.58027936646658), '2020-05-20 01:02:58')
([(54.070852543039315, -82.75977810104435), (53.04725656097289, -82.69712283233906), (52.256966100963794, -82.61661929546716), (0, 0), (54.33586611846843, -82.70229249648217), (51.2913135112161, -82.48361515586488), (44.228520830709044, -82.05647481840823)], (47.47956317495095, -2.8053551619788686), (53.08908537070508, -82.57702730390548), '2020-05-20 01:03:00')
([(54.19633230457508, -82.75165421127883), (53.18966346035769, -82.68805699028772), (51.978467584812705, -82.61225805923048), (0, 0), (53.99977334365138, -82.69634784549818), (51.35802160929318, -82.47627828787205), (44.53269546932207, -82.04366123561111)], (47.51934965253884, -2.736096499568155), (53.09047598821491, -82.56933348144817), '2020-05-20 01:03:01')
([(54.15906093375905, -82.74402143668907), (53.200951069909316, -82.6800767232837), (52.1144363299763, -82.60323433398646), (0, 0), (54.32105379172192, -82.68684917545998), (50.910529513327326, -82.47551514249996), (44.3930616501418, -82.03790628808102)], (47.559089868644946, -2.6667275315443475), (53.09198270552577, -82.5616360116676), '2020-05-20 01:03:02')
([(54.22553781961378, -82.73606636375361), (53.201254807983325, -82.67250041301273), (52.152656273821805, -82.59452878344722), (0, 0), (53.97452708725992, -82.68054784287934), (51.23368210196827, -82.46351761464061), (44.319048176373975, -82.03891334058994)], (47.59881453549812, -2.5923805224233862), (53.09348445374927, -82.54949794695536), '2020-05-20 01:03:02')
([(54.147354304510664, -82.7284071703107), (53.24466456517064, -82.66443340496546), (52.0406852042004, -82.58822644882545), (0, 0), (54.22260292180564, -82.67155998745922), (50.90636768683436, -82.45970380911585), (44.38639451441936, -82.03185612377534)], (47.63846099568549, -2.5227892861261965), (53.0948794380353, -82.54179591309465), '2020-05-20 01:03:03')
([(54.10581290857853, -82.72099151748317), (53.25314613813466, -82.6565331078521), (52.12160445750694, -82.57967209085238), (0, 0), (53.96304110373258, -82.66532832998338), (51.045579534883785, -82.45102084147848), (44.56210288359851, -82.01606306401848)], (47.67806078613568, -2.45308716562166), (53.0963905277261, -82.53409020706117), '2020-05-20 01:03:04')
([(54.20744802388752, -82.71292128177741), (53.24885695507117, -82.6490965938833), (52.15585488621771, -82.57192037152483), (0, 0), (54.366015272363114, -82.65504562163687), (51.430669691025415, -82.43708595710272), (44.398179104225505, -82.01205583545935)], (47.7176137705739, -2.3832739684154425), (53.09778842827786, -82.52638263919235), '2020-05-20 01:03:05')
([(54.142461873962375, -82.70647394749454), (52.99801306789809, -82.64366723514344), (51.96661232457958, -82.56648428836955), (0, 0), (54.11196248383894, -82.64968521201297), (51.35295367533201, -82.43147446978747), (44.58596203093082, -82.00610654137525)], (47.75709227999359, -2.318221349798442), (53.09907959902273, -82.52311074024281), '2020-05-20 01:03:07')
([(54.11590926043475, -82.69852633450395), (53.226507930893746, -82.63439365501152), (51.964216912685565, -82.55970593465133), (0, 0), (54.36188658139139, -82.6395813625761), (51.315428476076555, -82.4245437952921), (44.65690007267056, -81.99533110675063)], (47.796552074245625, -2.2481864982799014), (53.10059507509545, -82.51539664251719), '2020-05-20 01:03:08')
([(54.20943164036459, -82.69048356368664), (53.24943254407145, -82.62662247863119), (51.98839984286359, -82.55151308506335), (0, 0), (54.2566388618709, -82.63304826551662), (51.16907361739013, -82.41856935136329), (44.46115143785448, -81.99465054465641)], (47.83596465281617, -2.178039994397696), (53.101997355674655, -82.50768068914816), '2020-05-20 01:03:09')
([(53.92079035533841, -82.68450662677289), (53.266353042812575, -82.61887506997061), (52.16505161392429, -82.54169411712336), (0, 0), (53.98001629429158, -82.62657490922359), (51.318783046850854, -82.41054616395782), (44.40675036606269, -81.99230484995883)], (47.875329878032225, -2.107781647115473), (53.1035157518713, -82.49996103075468), '2020-05-20 01:03:10')
([(54.04909906906515, -82.6763215924874), (53.28079970599161, -82.61056527781716), (52.18129546517758, -82.53302083148805), (0, 0), (54.19017611557444, -82.6176579719416), (51.19988854290201, -82.40339974532043), (44.339367740565386, -81.99040552625546)], (47.91467180709075, -2.0325351232980875), (53.105029107806885, -82.48780136724378), '2020-05-20 01:03:10')
([(53.958027884695156, -82.66808351484765), (53.038239859837695, -82.60475186941309), (52.21084058426754, -82.52521531980422), (0, 0), (54.31304510833186, -82.60884842855482), (51.22230634665725, -82.39509231233458), (44.58473633554881, -81.9698936410723)], (47.95394107350568, -1.9620514454687552), (53.106435754668155, -82.48007715361223), '2020-05-20 01:03:11')
([(53.97650877924593, -82.66077041496904), (52.941686387120775, -82.59770484493714), (52.16183298855539, -82.51827201321483), (0, 0), (54.21189450460574, -82.60145302846009), (51.19700617239647, -82.38806657954726), (44.61203564927778, -81.96218571291635)], (47.99316257009957, -1.8914553541280146), (53.107843858505134, -82.47235016026417), '2020-05-20 01:03:12')
([(54.21425973724965, -82.65186468015736), (53.03664318897837, -82.58924009893181), (52.24916237758087, -82.50992639676106), (0, 0), (54.05659750972304, -82.59544233572537), (51.19257375324334, -82.38099149854189), (44.56329726477107, -81.9577219399124)], (48.03233615782985, -1.820746659762557), (53.10936808541734, -82.46461942988), '2020-05-20 01:03:13')
([(54.265973814811645, -82.64418807422948), (52.975069332798704, -82.58299539247562), (52.032108577322134, -82.50471684876), (0, 0), (54.09056575261825, -82.58739343803236), (51.064024679169, -82.3746723491738), (44.38765557776902, -81.95308832039656)], (48.071440861057994, -1.7548056002089125), (53.11067097284066, -82.46132473792353), '2020-05-20 01:03:15')
([(54.00509274554573, -82.63785767099269), (53.09768434145176, -82.57463552175653), (52.16462560796784, -82.49591255540025), (0, 0), (54.058659603302154, -82.57923355732767), (51.248605719889824, -82.36553764781867), (44.47463707683979, -81.95075652560875)], (48.11051905572358, -1.6838722022051258), (53.11219812653434, -82.45358835387609), '2020-05-20 01:03:16')
([(54.16785081772538, -82.62943965852254), (53.00724226617991, -82.56709965891937), (51.94322646376942, -82.4901650714087), (0, 0), (54.308064309960045, -82.56962211066215), (50.993655341126235, -82.36011849970932), (44.44442693044635, -81.94177781944482)], (48.14954892367374, -1.6128256344037106), (53.113612068435465, -82.44585013929128), '2020-05-20 01:03:17')
([(54.09162878659382, -82.62208140330894), (53.16373426705238, -82.55797893842987), (51.97039884198546, -82.4822624941863), (0, 0), (53.979336753497996, -82.56424977828203), (51.087624265828694, -82.351347133695), (44.580614809730136, -81.93041493538782)], (48.188548627062836, -1.5367820763636313), (53.11513557890061, -82.43367147461483), '2020-05-20 01:03:17')
([(54.16299884204627, -82.61406073074728), (53.279409691834694, -82.54928643656244), (52.08935372561399, -82.47368554157713), (0, 0), (54.14458646832431, -82.55564962893011), (51.03778217490173, -82.34478210054525), (44.52454134354252, -81.93218436095124)], (48.22748057271352, -1.4655075386867522), (53.11666710383681, -82.42592676864531), '2020-05-20 01:03:18')
([(53.88887178364283, -82.60706380683453), (52.988230179388786, -82.54404435928716), (52.198376088737774, -82.46423894999506), (0, 0), (54.29984197899649, -82.54610120211656), (51.36172840364532, -82.33287071882928), (44.54185465718858, -81.91996648572623)], (48.26636376799738, -1.3941192696407845), (53.11808541119406, -82.41818024471202), '2020-05-20 01:03:19')
([(54.26451407526557, -82.59743239931394), (53.24529976703442, -82.53416345695022), (52.12647821039785, -82.45765908306092), (0, 0), (54.096029634142916, -82.54000773517087), (50.97899229993088, -82.3298048377667), (44.7830599230862, -81.9096639214121)], (48.305198071492946, -1.3226170826139108), (53.119505175203564, -82.41043092469062), '2020-05-20 01:03:20')
([(54.167301890718875, -82.59150717799695), (52.91754856971159, -82.52918400546018), (52.2954255367547, -82.44813728061803), (0, 0), (54.10936227958403, -82.53255454256534), (51.35961565593712, -82.31821451388784), (44.55133687582519, -81.91039939179458)], (48.343968436362935, -1.2558886872059651), (53.12093299354674, -82.40711518973428), '2020-05-20 01:03:22')
([(53.98692234292204, -82.58470593153744), (53.25858758396787, -82.51889449877442), (51.93240231215103, -82.44432034127192), (0, 0), (53.93707472401044, -82.52542623113001), (51.13201692779198, -82.31404830681416), (44.50951809531552, -81.90839730820319)], (48.38270538338916, -1.18415917008318), (53.12247036397072, -82.39935919587388), '2020-05-20 01:03:23')
([(53.98145809359168, -82.57624524917291), (53.0537959272263, -82.5131557538442), (51.945023980718354, -82.43665609308832), (0, 0), (54.11128756549505, -82.51713121095541), (51.18077781727714, -82.30487648545021), (44.72270547796908, -81.89008682149584)], (48.42139301359823, -1.1123151771816604), (53.12389450813121, -82.39160139342061), '2020-05-20 01:03:24')
([(54.05707604803964, -82.56879905880362), (53.19398821546715, -82.50428896232552), (51.999641243517075, -82.42867726347848), (0, 0), (54.32212913534334, -82.5065322554566), (51.39175758028139, -82.29342823491804), (44.73375531602786, -81.89737707864235)], (48.46003118419345, -1.0403565237462216), (53.12532010872831, -82.38384078668777), '2020-05-20 01:03:25')
([(54.244022146988115, -82.55980008010616), (53.20782182360193, -82.49655711615712), (52.255487559183585, -82.4172746083368), (0, 0), (54.30758223823671, -82.49887809304768), (51.21003367990952, -82.28917086836361), (44.809732548359996, -81.88176699056085)], (48.498631237394825, -0.9633908802014954), (53.12696991365762, -82.37163925961885), '2020-05-20 01:03:25')
([(54.114429253197045, -82.55306808732128), (53.03503825478928, -82.48981707126094), (52.13757397696949, -82.41172140298434), (0, 0), (54.017396242685464, -82.49364357969182), (51.383041874922014, -82.27805477299492), (44.794570597356206, -81.87375621196102)], (48.53716920056898, -0.8912012932363981), (53.12839842227029, -82.36387310465989), '2020-05-20 01:03:26')
([(53.91558729147082, -82.54557051011457), (53.262704550589476, -82.48032569177747), (52.296734374965546, -82.40165299170098), (0, 0), (54.03705869105292, -82.48574863933321), (51.35699488367149, -82.27116574591906), (44.692101807028926, -81.87082887202894)], (48.57565727224718, -0.8188964953450938), (53.12982838715899, -82.35610413922173), '2020-05-20 01:03:27')
